8/18/20,5653
8/19/20,5234
8/20/20,5204
8/21/20,4887
8/22/20,5202
8/23/20,6153
8/24/20,6115
8/25/20,6068
8/26/20,7461
8/27/20,9005
8/28/20,6517
8/29/20,6138
8/30/20,5862
8/31/20,6420
9/1/20,12058
9/2/20,7617
9/3/20,6715
9/4/20,5321
9/5/20,5590
9/6/20,9573
9/7/20,9802
9/8/20,8913
9/9/20,5891
9/10/20,6306
9/11/20,7083
9/12/20,6739
9/13/20,9144
9/14/20,7276
9/15/20,8857
9/16/20,6985
9/17/20,8006
9/18/20,8422
9/19/20,8173
9/20/20,7237
9/21/20,5802
9/22/20,6579
9/23/20,6825
9/24/20,8710
9/25/20,11497
9/26/20,7610
9/27/20,6694
9/28/20,7340
9/29/20,5738
9/30/20,5677
10/1/20,8086
10/2/20,11339
10/3/20,7397
10/4/20,9397
10/5/20,8508
10/6/20,5192
10/7/20,11569
10/8/20,13049
10/9/20,14043
10/10/20,6577
10/11/20,8248
10/12/20,7241
10/13/20,8311
10/14/20,9095
10/15/20,8731
10/16/20,12522
10/17/20,15998
10/18/20,21066
10/19/20,19447
10/20/20,15321
10/21/20,8048
10/22/20,8587
10/23/20,6199
10/24/20,7755
10/25/20,9459
10/26/20,8140
10/27/20,6860
10/28/20,9320
10/29/20,8022
10/30/20,7375
10/31/20,5592
11/1/20,7593
11/2/20,11233
11/3/20,7229
11/4/20,6905
11/5/20,6444
11/6/20,7494
11/7/20,7694
11/8/20,6252
11/9/20,11813
11/10/20,8386
11/11/20,13481
11/12/20,9993
11/13/20,8850
11/14/20,10032
11/15/20,12977
11/16/20,10906
11/17/20,13800
11/18/20,6823
11/19/20,6267
11/20/20,9980
11/21/20,10578
11/22/20,9386
11/23/20,10300
11/24/20,7888
11/25/20,5570
11/26/20,6361
11/27/20,8541
11/28/20,7852
11/29/20,8112
11/30/20,11239
12/1/20,12445
12/2/20,7720
12/3/20,7394
12/4/20,6567
12/5/20,4615
12/6/20,7304
12/7/20,7295
12/8/20,8204
12/9/20,12365
12/10/20,7850
12/11/20,5867
12/12/20,5604
12/13/20,7473
12/14/20,6330
12/15/20,5034
12/16/20,12192
12/17/20,10518
12/18/20,13693
12/19/20,10850
12/20/20,8331
12/21/20,8956
12/22/20,6283
12/23/20,7519
12/24/20,6321
12/25/20,5274
12/26/20,7737
12/27/20,11866
12/28/20,11910
12/29/20,6686
12/30/20,6759
12/31/20,6848
1/1/21,6939
1/2/21,8771
1/3/21,19081
1/4/21,20818
1/5/21,12811
1/6/21,13526
1/7/21,11368
1/8/21,10659
1/9/21,9498
1/10/21,12392
1/11/21,14501
1/12/21,10584
1/13/21,9061
1/14/21,9367
1/15/21,16638
1/16/21,9089
1/17/21,9528
1/18/21,11562
1/19/21,30134
1/20/21,14704
1/21/21,14809
1/22/21,10661
1/23/21,9344
1/24/21,13600
1/25/21,18718
1/26/21,12601
1/27/21,13422
1/28/21,14092
1/29/21,14839
1/30/21,12159
1/31/21,9987
2/1/21,12505
2/2/21,23049
2/3/21,22956
2/4/21,18854
2/5/21,19705
2/6/21,16662
2/7/21,13541
2/8/21,15271
2/9/21,20495
2/10/21,15824
2/11/21,12603
2/12/21,14288
2/13/21,12381
2/14/21,12313
2/15/21,14203
2/16/21,18965
2/17/21,17016
2/18/21,17809
2/19/21,13291
2/20/21,17689
2/21/21,10868
2/22/21,15010
2/23/21,16288
2/24/21,12805
2/25/21,11221
2/26/21,12095
2/27/21,11924
2/28/21,11789
3/1/21,11864
3/2/21,11059
3/3/21,13188
3/4/21,10699
3/5/21,12095
3/6/21,9476
3/7/21,14052
3/8/21,13060
3/9/21,13572
3/10/21,12506
3/11/21,16141
3/12/21,18020
3/13/21,17682
3/14/21,14700
3/15/21,14038
3/16/21,15452
3/17/21,12552
3/18/21,15854
3/19/21,17158
3/20/21,12673
3/21/21,13575
3/22/21,20654
3/23/21,16517
3/24/21,15197
3/25/21,18323
3/26/21,15693
3/27/21,12069
3/28/21,11965
3/29/21,22005
3/30/21,15532
3/31/21,18808
4/1/21,8591
4/2/21,10781
4/3/21,34171
4/4/21,28198
4/5/21,13478
4/6/21,8368
4/7/21,32378
4/8/21,33661
4/9/21,27584
4/10/21,28165
4/11/21,22446
4/12/21,27353
4/13/21,35202
4/14/21,44170
4/15/21,34130
4/16/21,37022
4/17/21,27593
4/18/21,44299
4/19/21,34261
4/20/21,24962
4/21/21,27470
4/22/21,24889
4/23/21,16503
4/24/21,21274
4/25/21,16370
4/26/21,15942
4/27/21,19937
4/28/21,29483
4/29/21,40573
4/30/21,31070
5/1/21,32934
5/2/21,22312
5/3/21,45092
5/4/21,32641
5/5/21,24782
5/6/21,36078
5/7/21,31694
5/8/21,29966
5/9/21,21281
5/10/21,33925
5/11/21,23569
5/12/21,31930
5/13/21,25354
5/14/21,23844
5/15/21,18511
5/16/21,19008
5/17/21,23003
5/18/21,30883
5/19/21,47328
5/20/21,31240
5/21/21,29786
5/22/21,26168
5/23/21,26923
5/24/21,25170
5/25/21,23147
5/26/21,29736
5/27/21,29184
5/28/21,33173
5/29/21,28110
5/30/21,18637
5/31/21,20195
6/1/21,18813
6/2/21,18551
6/3/21,17495
6/4/21,20887
6/5/21,36725
6/6/21,27535
6/7/21,26752
6/8/21,20561
6/9/21,29360
6/10/21,26529
6/11/21,25413
6/12/21,26489
6/13/21,26452
6/14/21,37817
6/15/21,34658
6/16/21,32356
6/17/21,31273
6/18/21,22102
6/19/21,14446
6/20/21,17641
6/21/21,18085
6/22/21,20787
6/23/21,27428
6/24/21,27032
6/25/21,20816
6/26/21,20099
6/27/21,14921
6/28/21,26153
6/29/21,27967
6/30/21,23377
7/1/21,23095
7/2/21,29924
7/3/21,29342
7/4/21,20533
7/5/21,21048
7/6/21,24745
7/7/21,29445
7/8/21,31441
7/9/21,23852
7/10/21,20983
7/11/21,19809
7/12/21,25346
7/13/21,25896
7/14/21,26610
7/15/21,22549
7/16/21,17381
7/17/21,19674
7/18/21,24221
7/19/21,19768
7/20/21,26513
7/21/21,32606
7/22/21,29734
7/23/21,30862
7/24/21,30240
7/25/21,24998
7/26/21,24806
7/27/21,38559
7/28/21,26647
7/29/21,25963
7/30/21,32211
7/31/21,31256
8/1/21,31066
8/2/21,44042
8/3/21,28971
8/4/21,35914
8/5/21,59950
8/6/21,38799
8/7/21,44326
8/8/21,43105
8/9/21,42178
8/10/21,38684
8/11/21,43492
8/12/21,37591
8/13/21,31280
8/14/21,22429
8/15/21,21107
8/16/21,31044
8/17/21,19925
8/18/21,25625
8/19/21,25767
8/20/21,20393
8/21/21,22018
8/22/21,21837
8/23/21,37143
8/24/21,26620
8/25/21,27634
8/26/21,22451
8/27/21,30536
8/28/21,22253
8/29/21,25430
8/30/21,29169
8/31/21,34500
9/1/21,39148
9/2/21,29021
9/3/21,37655
9/4/21,31096
9/5/21,21893
9/6/21,28865
9/7/21,27853
9/8/21,27909
9/9/21,31098
9/10/21,27963
9/11/21,21104
9/12/21,23123
9/13/21,25019
9/14/21,25406
9/15/21,27473
9/16/21,26187
9/17/21,30198
9/18/21,26790
9/19/21,28850
9/20/21,26850
9/21/21,25071
9/22/21,19230
9/23/21,20047
9/24/21,26675
9/25/21,23237
9/26/21,20151
9/27/21,24254
9/28/21,23582
9/29/21,31290
9/30/21,33421
10/1/21,26470
10/2/21,25248
10/3/21,34828
10/4/21,24167
10/5/21,26569
10/6/21,24948
10/7/21,23773
10/8/21,25040
10/9/21,23473
10/10/21,24494
10/11/21,28262
10/12/21,25610
10/13/21,28144
10/14/21,25275
10/15/21,26085
10/16/21,25471
10/17/21,26021
10/18/21,23548
10/19/21,26728
10/20/21,36241
10/21/21,41609
10/22/21,34626
10/23/21,34507
10/24/21,62007
10/25/21,48444
10/26/21,45625
10/27/21,41943
10/28/21,38394
10/29/21,57240
10/30/21,46003
10/31/21,39931
11/1/21,38367
11/2/21,42327
11/3/21,47276
11/4/21,40981
11/5/21,41318
11/6/21,33146
11/7/21,37815
11/8/21,44826
11/9/21,57500
11/10/21,37508
11/11/21,30537
11/12/21,33639
11/13/21,39261
11/14/21,38886
11/15/21,35272
11/16/21,34724
11/17/21,44126
11/18/21,39686
11/19/21,34106
11/20/21,36876
11/21/21,39372
11/22/21,41180
11/23/21,39724
11/24/21,34887
11/25/21,38163
11/26/21,40065
11/27/21,31091
11/28/21,33963
11/29/21,41575
11/30/21,45754
12/1/21,44844
12/2/21,44400
12/3/21,40776
12/4/21,38694
12/5/21,33185
12/6/21,35847
12/7/21,45548
12/8/21,39969
12/9/21,36319
12/10/21,39261
12/11/21,37783
12/12/21,36001
12/13/21,37516
12/14/21,38018
12/15/21,34965
12/16/21,38548
12/17/21,30501
12/18/21,39046
12/19/21,41079
12/20/21,36078
12/21/21,34822
12/22/21,32137
12/23/21,31907
12/24/21,39638
12/25/21,41334
12/26/21,42335
12/27/21,38999
12/28/21,44527
12/29/21,49433
12/30/21,40164
12/31/21,32832
1/1/22,37667
1/2/22,45681
1/3/22,46736
1/4/22,38057
1/5/22,43575
1/6/22,58642
1/7/22,58591
1/8/22,49460
1/9/22,51462
1/10/22,45707
1/11/22,46960
1/12/22,46873
1/13/22,45455
1/14/22,47726
1/15/22,52578
1/16/22,43243
1/17/22,49681
1/18/22,44630
1/19/22,44660
1/20/22,49957
1/21/22,49490
1/22/22,45765
1/23/22,40948
1/24/22,46561
1/25/22,36814
1/26/22,43053
1/27/22,39414
1/28/22,39624
1/29/22,37396
1/30/22,41129
1/31/22,40648
2/1/22,38964
2/2/22,39743
2/3/22,37948
2/4/22,47796
2/5/22,40765
2/6/22,34877
2/7/22,48998
2/8/22,52218
2/9/22,47141
2/10/22,42329
2/11/22,38233
2/12/22,40379
2/13/22,38850
2/14/22,37705
2/15/22,35337
2/16/22,45770
2/17/22,45006
2/18/22,41294
2/19/22,46998
2/20/22,49753
2/21/22,43084
2/22/22,44036
2/23/22,37830
2/24/22,34526
2/25/22,34924
2/26/22,34090
2/27/22,36975
2/28/22,38798
3/1/22,34301
3/2/22,46161
3/3/22,31073
3/4/22,33378
3/5/22,32296
3/6/22,28964
3/7/22,40671
3/8/22,35826
3/9/22,40325
3/10/22,36259
3/11/22,34919
3/12/22,30516
3/13/22,27491
3/14/22,35069
3/15/22,61499
3/16/22,38710
3/17/22,37160
3/18/22,39923
3/19/22,55979
3/20/22,59433
3/21/22,68662
3/22/22,136628
3/23/22,60366
3/24/22,52420
3/25/22,58454
3/26/22,48921
3/27/22,53188
3/28/22,47041
3/29/22,82920
3/30/22,68828
3/31/22,50155
4/1/22,44681
4/2/22,4803
