"DateTime","Sales (USD) (x)","Sales (USD) (y)","Sales (USD) (z)","Unique Buyers (x)","Unique Buyers (y)","Unique Buyers (z)"
"2021-07-27 00:00:00","2021-07-27 00:00:00",44760737.49,"$44,760,737.49","2021-07-27 00:00:00",33385,"33,385"
"2021-07-28 00:00:00","2021-07-28 00:00:00",46356614.78,"$46,356,614.78","2021-07-28 00:00:00",35657,"35,657"
"2021-07-29 00:00:00","2021-07-29 00:00:00",48985852.54,"$48,985,852.54","2021-07-29 00:00:00",35024,"35,024"
"2021-07-30 00:00:00","2021-07-30 00:00:00",84558070.76,"$84,558,070.76","2021-07-30 00:00:00",36939,"36,939"
"2021-07-31 00:00:00","2021-07-31 00:00:00",108650156.46,"$108,650,156.46","2021-07-31 00:00:00",37081,"37,081"
"2021-08-01 00:00:00","2021-08-01 00:00:00",102135679.8,"$102,135,679.80","2021-08-01 00:00:00",36069,"36,069"
"2021-08-02 00:00:00","2021-08-02 00:00:00",72532059.43,"$72,532,059.43","2021-08-02 00:00:00",41589,"41,589"
"2021-08-03 00:00:00","2021-08-03 00:00:00",89009416.52,"$89,009,416.52","2021-08-03 00:00:00",47847,"47,847"
"2021-08-04 00:00:00","2021-08-04 00:00:00",110105815.96,"$110,105,815.96","2021-08-04 00:00:00",42766,"42,766"
"2021-08-05 00:00:00","2021-08-05 00:00:00",131360105.18,"$131,360,105.18","2021-08-05 00:00:00",44594,"44,594"
"2021-08-06 00:00:00","2021-08-06 00:00:00",128096554.13,"$128,096,554.13","2021-08-06 00:00:00",45440,"45,440"
"2021-08-07 00:00:00","2021-08-07 00:00:00",103258882.56,"$103,258,882.56","2021-08-07 00:00:00",41186,"41,186"
"2021-08-08 00:00:00","2021-08-08 00:00:00",106624320.48,"$106,624,320.48","2021-08-08 00:00:00",43242,"43,242"
"2021-08-09 00:00:00","2021-08-09 00:00:00",108366758.51,"$108,366,758.51","2021-08-09 00:00:00",48111,"48,111"
"2021-08-10 00:00:00","2021-08-10 00:00:00",95051663.28,"$95,051,663.28","2021-08-10 00:00:00",48692,"48,692"
"2021-08-11 00:00:00","2021-08-11 00:00:00",90268334.03,"$90,268,334.03","2021-08-11 00:00:00",45999,"45,999"
"2021-08-12 00:00:00","2021-08-12 00:00:00",81565102.74,"$81,565,102.74","2021-08-12 00:00:00",44916,"44,916"
"2021-08-13 00:00:00","2021-08-13 00:00:00",83926634.73,"$83,926,634.73","2021-08-13 00:00:00",44448,"44,448"
"2021-08-14 00:00:00","2021-08-14 00:00:00",96557765.89,"$96,557,765.89","2021-08-14 00:00:00",45071,"45,071"
"2021-08-15 00:00:00","2021-08-15 00:00:00",407511192.59,"$407,511,192.59","2021-08-15 00:00:00",46428,"46,428"
"2021-08-16 00:00:00","2021-08-16 00:00:00",76464490.42,"$76,464,490.42","2021-08-16 00:00:00",53698,"53,698"
"2021-08-17 00:00:00","2021-08-17 00:00:00",79236999.99,"$79,236,999.99","2021-08-17 00:00:00",56331,"56,331"
"2021-08-18 00:00:00","2021-08-18 00:00:00",81912260.2,"$81,912,260.20","2021-08-18 00:00:00",48837,"48,837"
"2021-08-19 00:00:00","2021-08-19 00:00:00",76070962.12,"$76,070,962.12","2021-08-19 00:00:00",54434,"54,434"
"2021-08-20 00:00:00","2021-08-20 00:00:00",118200290.32,"$118,200,290.32","2021-08-20 00:00:00",50088,"50,088"
"2021-08-21 00:00:00","2021-08-21 00:00:00",136290448.94,"$136,290,448.94","2021-08-21 00:00:00",46980,"46,980"
"2021-08-22 00:00:00","2021-08-22 00:00:00",135598531.07,"$135,598,531.07","2021-08-22 00:00:00",47202,"47,202"
"2021-08-23 00:00:00","2021-08-23 00:00:00",303860180.33,"$303,860,180.33","2021-08-23 00:00:00",50255,"50,255"
"2021-08-24 00:00:00","2021-08-24 00:00:00",216637862.08,"$216,637,862.08","2021-08-24 00:00:00",53562,"53,562"
"2021-08-25 00:00:00","2021-08-25 00:00:00",196750645.68,"$196,750,645.68","2021-08-25 00:00:00",51817,"51,817"
"2021-08-26 00:00:00","2021-08-26 00:00:00",168822427.78,"$168,822,427.78","2021-08-26 00:00:00",52724,"52,724"
"2021-08-27 00:00:00","2021-08-27 00:00:00",227133340.25,"$227,133,340.25","2021-08-27 00:00:00",60396,"60,396"
"2021-08-28 00:00:00","2021-08-28 00:00:00",463345427.38,"$463,345,427.38","2021-08-28 00:00:00",63767,"63,767"
"2021-08-29 00:00:00","2021-08-29 00:00:00",321904882.62,"$321,904,882.62","2021-08-29 00:00:00",55020,"55,020"
"2021-08-30 00:00:00","2021-08-30 00:00:00",281443179.25,"$281,443,179.25","2021-08-30 00:00:00",56395,"56,395"
"2021-08-31 00:00:00","2021-08-31 00:00:00",231520968.55,"$231,520,968.55","2021-08-31 00:00:00",58956,"58,956"
"2021-09-01 00:00:00","2021-09-01 00:00:00",209286812.55,"$209,286,812.55","2021-09-01 00:00:00",53018,"53,018"
"2021-09-02 00:00:00","2021-09-02 00:00:00",206902290.8,"$206,902,290.80","2021-09-02 00:00:00",53047,"53,047"
"2021-09-03 00:00:00","2021-09-03 00:00:00",161874867.78,"$161,874,867.78","2021-09-03 00:00:00",48022,"48,022"
"2021-09-04 00:00:00","2021-09-04 00:00:00",170503026.05,"$170,503,026.05","2021-09-04 00:00:00",51832,"51,832"
"2021-09-05 00:00:00","2021-09-05 00:00:00",150689696.88,"$150,689,696.88","2021-09-05 00:00:00",51410,"51,410"
"2021-09-06 00:00:00","2021-09-06 00:00:00",139395744.65,"$139,395,744.65","2021-09-06 00:00:00",50880,"50,880"
"2021-09-07 00:00:00","2021-09-07 00:00:00",123307296.36,"$123,307,296.36","2021-09-07 00:00:00",51694,"51,694"
"2021-09-08 00:00:00","2021-09-08 00:00:00",108797684.27,"$108,797,684.27","2021-09-08 00:00:00",50575,"50,575"
"2021-09-09 00:00:00","2021-09-09 00:00:00",104510957.64,"$104,510,957.64","2021-09-09 00:00:00",51422,"51,422"
"2021-09-10 00:00:00","2021-09-10 00:00:00",82948654.72,"$82,948,654.72","2021-09-10 00:00:00",48545,"48,545"
"2021-09-11 00:00:00","2021-09-11 00:00:00",75620627.22,"$75,620,627.22","2021-09-11 00:00:00",42539,"42,539"
"2021-09-12 00:00:00","2021-09-12 00:00:00",70447111.57,"$70,447,111.57","2021-09-12 00:00:00",41323,"41,323"
"2021-09-13 00:00:00","2021-09-13 00:00:00",98105653.82,"$98,105,653.82","2021-09-13 00:00:00",40987,"40,987"
"2021-09-14 00:00:00","2021-09-14 00:00:00",84839300.47,"$84,839,300.47","2021-09-14 00:00:00",44458,"44,458"
"2021-09-15 00:00:00","2021-09-15 00:00:00",122225492.72,"$122,225,492.72","2021-09-15 00:00:00",44870,"44,870"
"2021-09-16 00:00:00","2021-09-16 00:00:00",122124929.91,"$122,124,929.91","2021-09-16 00:00:00",49998,"49,998"
"2021-09-17 00:00:00","2021-09-17 00:00:00",79631865.16,"$79,631,865.16","2021-09-17 00:00:00",48918,"48,918"
"2021-09-18 00:00:00","2021-09-18 00:00:00",91902615.73,"$91,902,615.73","2021-09-18 00:00:00",47790,"47,790"
"2021-09-19 00:00:00","2021-09-19 00:00:00",92567808.71,"$92,567,808.71","2021-09-19 00:00:00",48340,"48,340"
"2021-09-20 00:00:00","2021-09-20 00:00:00",63046951.22,"$63,046,951.22","2021-09-20 00:00:00",48177,"48,177"
"2021-09-21 00:00:00","2021-09-21 00:00:00",65394040.25,"$65,394,040.25","2021-09-21 00:00:00",51029,"51,029"
"2021-09-22 00:00:00","2021-09-22 00:00:00",72830151.12,"$72,830,151.12","2021-09-22 00:00:00",52658,"52,658"
"2021-09-23 00:00:00","2021-09-23 00:00:00",84680196.66,"$84,680,196.66","2021-09-23 00:00:00",64903,"64,903"
"2021-09-24 00:00:00","2021-09-24 00:00:00",82680068.98,"$82,680,068.98","2021-09-24 00:00:00",57577,"57,577"
"2021-09-25 00:00:00","2021-09-25 00:00:00",78692663.45,"$78,692,663.45","2021-09-25 00:00:00",52587,"52,587"
"2021-09-26 00:00:00","2021-09-26 00:00:00",85703395.03,"$85,703,395.03","2021-09-26 00:00:00",47336,"47,336"
"2021-09-27 00:00:00","2021-09-27 00:00:00",119445297.7,"$119,445,297.70","2021-09-27 00:00:00",54057,"54,057"
"2021-09-28 00:00:00","2021-09-28 00:00:00",107960494.02,"$107,960,494.02","2021-09-28 00:00:00",58116,"58,116"
"2021-09-29 00:00:00","2021-09-29 00:00:00",102784363.32,"$102,784,363.32","2021-09-29 00:00:00",55658,"55,658"
"2021-09-30 00:00:00","2021-09-30 00:00:00",126113763.67,"$126,113,763.67","2021-09-30 00:00:00",59258,"59,258"
"2021-10-01 00:00:00","2021-10-01 00:00:00",119979803,"$119,979,803.00","2021-10-01 00:00:00",63870,"63,870"
"2021-10-02 00:00:00","2021-10-02 00:00:00",123446074.73,"$123,446,074.73","2021-10-02 00:00:00",62503,"62,503"
"2021-10-03 00:00:00","2021-10-03 00:00:00",150762422.09,"$150,762,422.09","2021-10-03 00:00:00",62687,"62,687"
"2021-10-04 00:00:00","2021-10-04 00:00:00",158809732.5,"$158,809,732.50","2021-10-04 00:00:00",76931,"76,931"
"2021-10-05 00:00:00","2021-10-05 00:00:00",155841910.95,"$155,841,910.95","2021-10-05 00:00:00",76620,"76,620"
"2021-10-06 00:00:00","2021-10-06 00:00:00",118063856.69,"$118,063,856.69","2021-10-06 00:00:00",64801,"64,801"
"2021-10-07 00:00:00","2021-10-07 00:00:00",149870846.51,"$149,870,846.51","2021-10-07 00:00:00",74049,"74,049"
"2021-10-08 00:00:00","2021-10-08 00:00:00",118827964.42,"$118,827,964.42","2021-10-08 00:00:00",73004,"73,004"
"2021-10-09 00:00:00","2021-10-09 00:00:00",109051456.72,"$109,051,456.72","2021-10-09 00:00:00",64875,"64,875"
"2021-10-10 00:00:00","2021-10-10 00:00:00",86799992.79,"$86,799,992.79","2021-10-10 00:00:00",58419,"58,419"
"2021-10-11 00:00:00","2021-10-11 00:00:00",85986491.58,"$85,986,491.58","2021-10-11 00:00:00",60139,"60,139"
"2021-10-12 00:00:00","2021-10-12 00:00:00",89964588.55,"$89,964,588.55","2021-10-12 00:00:00",60707,"60,707"
"2021-10-13 00:00:00","2021-10-13 00:00:00",114386278.63,"$114,386,278.63","2021-10-13 00:00:00",65712,"65,712"
"2021-10-14 00:00:00","2021-10-14 00:00:00",99896162.59,"$99,896,162.59","2021-10-14 00:00:00",56693,"56,693"
"2021-10-15 00:00:00","2021-10-15 00:00:00",94859078.05,"$94,859,078.05","2021-10-15 00:00:00",63210,"63,210"
"2021-10-16 00:00:00","2021-10-16 00:00:00",73501830.95,"$73,501,830.95","2021-10-16 00:00:00",63494,"63,494"
"2021-10-17 00:00:00","2021-10-17 00:00:00",85982604.72,"$85,982,604.72","2021-10-17 00:00:00",61438,"61,438"
"2021-10-18 00:00:00","2021-10-18 00:00:00",79385905.51,"$79,385,905.51","2021-10-18 00:00:00",64501,"64,501"
"2021-10-19 00:00:00","2021-10-19 00:00:00",69409639.93,"$69,409,639.93","2021-10-19 00:00:00",55240,"55,240"
"2021-10-20 00:00:00","2021-10-20 00:00:00",70077483.97,"$70,077,483.97","2021-10-20 00:00:00",53692,"53,692"
"2021-10-21 00:00:00","2021-10-21 00:00:00",72641781.98,"$72,641,781.98","2021-10-21 00:00:00",55646,"55,646"
"2021-10-22 00:00:00","2021-10-22 00:00:00",76551283.31,"$76,551,283.31","2021-10-22 00:00:00",58697,"58,697"
"2021-10-23 00:00:00","2021-10-23 00:00:00",84766432.99,"$84,766,432.99","2021-10-23 00:00:00",58156,"58,156"
"2021-10-24 00:00:00","2021-10-24 00:00:00",71596454.65,"$71,596,454.65","2021-10-24 00:00:00",55463,"55,463"
"2021-10-25 00:00:00","2021-10-25 00:00:00",68554290,"$68,554,290.00","2021-10-25 00:00:00",55949,"55,949"
"2021-10-26 00:00:00","2021-10-26 00:00:00",64822626.46,"$64,822,626.46","2021-10-26 00:00:00",58033,"58,033"
"2021-10-27 00:00:00","2021-10-27 00:00:00",62169085.36,"$62,169,085.36","2021-10-27 00:00:00",56169,"56,169"
"2021-10-28 00:00:00","2021-10-28 00:00:00",65000090.77,"$65,000,090.77","2021-10-28 00:00:00",60323,"60,323"
"2021-10-29 00:00:00","2021-10-29 00:00:00",59749580.44,"$59,749,580.44","2021-10-29 00:00:00",60531,"60,531"
"2021-10-30 00:00:00","2021-10-30 00:00:00",51576522.48,"$51,576,522.48","2021-10-30 00:00:00",55130,"55,130"
"2021-10-31 00:00:00","2021-10-31 00:00:00",62933466.76,"$62,933,466.76","2021-10-31 00:00:00",54794,"54,794"
"2021-11-01 00:00:00","2021-11-01 00:00:00",61220147.11,"$61,220,147.11","2021-11-01 00:00:00",72845,"72,845"
"2021-11-02 00:00:00","2021-11-02 00:00:00",72342792.95,"$72,342,792.95","2021-11-02 00:00:00",71444,"71,444"
"2021-11-03 00:00:00","2021-11-03 00:00:00",72358129.16,"$72,358,129.16","2021-11-03 00:00:00",68427,"68,427"
"2021-11-04 00:00:00","2021-11-04 00:00:00",92020923.99,"$92,020,923.99","2021-11-04 00:00:00",97013,"97,013"
"2021-11-05 00:00:00","2021-11-05 00:00:00",80711512.97,"$80,711,512.97","2021-11-05 00:00:00",90430,"90,430"
"2021-11-06 00:00:00","2021-11-06 00:00:00",75521843.75,"$75,521,843.75","2021-11-06 00:00:00",76067,"76,067"
"2021-11-07 00:00:00","2021-11-07 00:00:00",79203667.36,"$79,203,667.36","2021-11-07 00:00:00",73271,"73,271"
"2021-11-08 00:00:00","2021-11-08 00:00:00",90247469.78,"$90,247,469.78","2021-11-08 00:00:00",71254,"71,254"
"2021-11-09 00:00:00","2021-11-09 00:00:00",73384894.46,"$73,384,894.46","2021-11-09 00:00:00",68096,"68,096"
"2021-11-10 00:00:00","2021-11-10 00:00:00",84146308.03,"$84,146,308.03","2021-11-10 00:00:00",77657,"77,657"
"2021-11-11 00:00:00","2021-11-11 00:00:00",79498089.84,"$79,498,089.84","2021-11-11 00:00:00",70763,"70,763"
"2021-11-12 00:00:00","2021-11-12 00:00:00",85559131.43,"$85,559,131.43","2021-11-12 00:00:00",70370,"70,370"
"2021-11-13 00:00:00","2021-11-13 00:00:00",125410672.47,"$125,410,672.47","2021-11-13 00:00:00",73499,"73,499"
"2021-11-14 00:00:00","2021-11-14 00:00:00",140551708.34,"$140,551,708.34","2021-11-14 00:00:00",67672,"67,672"
"2021-11-15 00:00:00","2021-11-15 00:00:00",105817681.23,"$105,817,681.23","2021-11-15 00:00:00",61630,"61,630"
"2021-11-16 00:00:00","2021-11-16 00:00:00",132309905.24,"$132,309,905.24","2021-11-16 00:00:00",66397,"66,397"
"2021-11-17 00:00:00","2021-11-17 00:00:00",129731661.39,"$129,731,661.39","2021-11-17 00:00:00",74422,"74,422"
"2021-11-18 00:00:00","2021-11-18 00:00:00",98052534.37,"$98,052,534.37","2021-11-18 00:00:00",82277,"82,277"
"2021-11-19 00:00:00","2021-11-19 00:00:00",99115971.53,"$99,115,971.53","2021-11-19 00:00:00",75134,"75,134"
"2021-11-20 00:00:00","2021-11-20 00:00:00",100150335.09,"$100,150,335.09","2021-11-20 00:00:00",73409,"73,409"
"2021-11-21 00:00:00","2021-11-21 00:00:00",115418561.23,"$115,418,561.23","2021-11-21 00:00:00",67902,"67,902"
"2021-11-22 00:00:00","2021-11-22 00:00:00",115585347.87,"$115,585,347.87","2021-11-22 00:00:00",71541,"71,541"
"2021-11-23 00:00:00","2021-11-23 00:00:00",88963012.78,"$88,963,012.78","2021-11-23 00:00:00",72884,"72,884"
"2021-11-24 00:00:00","2021-11-24 00:00:00",92710085.95,"$92,710,085.95","2021-11-24 00:00:00",74299,"74,299"
"2021-11-25 00:00:00","2021-11-25 00:00:00",79522631.09,"$79,522,631.09","2021-11-25 00:00:00",62205,"62,205"
"2021-11-26 00:00:00","2021-11-26 00:00:00",73372082.96,"$73,372,082.96","2021-11-26 00:00:00",66947,"66,947"
"2021-11-27 00:00:00","2021-11-27 00:00:00",75404891.27,"$75,404,891.27","2021-11-27 00:00:00",66801,"66,801"
"2021-11-28 00:00:00","2021-11-28 00:00:00",85962640.21,"$85,962,640.21","2021-11-28 00:00:00",61817,"61,817"
"2021-11-29 00:00:00","2021-11-29 00:00:00",97766285.39,"$97,766,285.39","2021-11-29 00:00:00",73407,"73,407"
"2021-11-30 00:00:00","2021-11-30 00:00:00",102108423.71,"$102,108,423.71","2021-11-30 00:00:00",81867,"81,867"
"2021-12-01 00:00:00","2021-12-01 00:00:00",83364733.77,"$83,364,733.77","2021-12-01 00:00:00",72593,"72,593"
"2021-12-02 00:00:00","2021-12-02 00:00:00",79033412.6,"$79,033,412.60","2021-12-02 00:00:00",71225,"71,225"
"2021-12-03 00:00:00","2021-12-03 00:00:00",81988540.68,"$81,988,540.68","2021-12-03 00:00:00",65758,"65,758"
"2021-12-04 00:00:00","2021-12-04 00:00:00",64574666.89,"$64,574,666.89","2021-12-04 00:00:00",57283,"57,283"
"2021-12-05 00:00:00","2021-12-05 00:00:00",62871460.6,"$62,871,460.60","2021-12-05 00:00:00",56675,"56,675"
"2021-12-06 00:00:00","2021-12-06 00:00:00",79921163.35,"$79,921,163.35","2021-12-06 00:00:00",62944,"62,944"
"2021-12-07 00:00:00","2021-12-07 00:00:00",76663999.31,"$76,663,999.31","2021-12-07 00:00:00",69036,"69,036"
"2021-12-08 00:00:00","2021-12-08 00:00:00",85876772.72,"$85,876,772.72","2021-12-08 00:00:00",68586,"68,586"
"2021-12-09 00:00:00","2021-12-09 00:00:00",99547915.16,"$99,547,915.16","2021-12-09 00:00:00",65477,"65,477"
"2021-12-10 00:00:00","2021-12-10 00:00:00",75186718.99,"$75,186,718.99","2021-12-10 00:00:00",61156,"61,156"
"2021-12-11 00:00:00","2021-12-11 00:00:00",58956907.94,"$58,956,907.94","2021-12-11 00:00:00",59897,"59,897"
"2021-12-12 00:00:00","2021-12-12 00:00:00",85397710.89,"$85,397,710.89","2021-12-12 00:00:00",59228,"59,228"
"2021-12-13 00:00:00","2021-12-13 00:00:00",144767745.41,"$144,767,745.41","2021-12-13 00:00:00",60839,"60,839"
"2021-12-14 00:00:00","2021-12-14 00:00:00",114629735.24,"$114,629,735.24","2021-12-14 00:00:00",63438,"63,438"
"2021-12-15 00:00:00","2021-12-15 00:00:00",88753933.07,"$88,753,933.07","2021-12-15 00:00:00",67288,"67,288"
"2021-12-16 00:00:00","2021-12-16 00:00:00",80234068.25,"$80,234,068.25","2021-12-16 00:00:00",63418,"63,418"
"2021-12-17 00:00:00","2021-12-17 00:00:00",95893718.25,"$95,893,718.25","2021-12-17 00:00:00",65465,"65,465"
"2021-12-18 00:00:00","2021-12-18 00:00:00",79186020.16,"$79,186,020.16","2021-12-18 00:00:00",63626,"63,626"
"2021-12-19 00:00:00","2021-12-19 00:00:00",66747413.35,"$66,747,413.35","2021-12-19 00:00:00",59759,"59,759"
"2021-12-20 00:00:00","2021-12-20 00:00:00",59427122.4,"$59,427,122.40","2021-12-20 00:00:00",60613,"60,613"
"2021-12-21 00:00:00","2021-12-21 00:00:00",60681175.07,"$60,681,175.07","2021-12-21 00:00:00",64262,"64,262"
"2021-12-22 00:00:00","2021-12-22 00:00:00",74683768.89,"$74,683,768.89","2021-12-22 00:00:00",71396,"71,396"
"2021-12-23 00:00:00","2021-12-23 00:00:00",89975751.64,"$89,975,751.64","2021-12-23 00:00:00",72296,"72,296"
"2021-12-24 00:00:00","2021-12-24 00:00:00",78094785.46,"$78,094,785.46","2021-12-24 00:00:00",61896,"61,896"
"2021-12-25 00:00:00","2021-12-25 00:00:00",61505082.69,"$61,505,082.69","2021-12-25 00:00:00",53157,"53,157"
"2021-12-26 00:00:00","2021-12-26 00:00:00",113451115.94,"$113,451,115.94","2021-12-26 00:00:00",63953,"63,953"
"2021-12-27 00:00:00","2021-12-27 00:00:00",98727498.56,"$98,727,498.56","2021-12-27 00:00:00",66474,"66,474"
"2021-12-28 00:00:00","2021-12-28 00:00:00",97693161.31,"$97,693,161.31","2021-12-28 00:00:00",69158,"69,158"
"2021-12-29 00:00:00","2021-12-29 00:00:00",104363863.49,"$104,363,863.49","2021-12-29 00:00:00",67799,"67,799"
"2021-12-30 00:00:00","2021-12-30 00:00:00",105649444.23,"$105,649,444.23","2021-12-30 00:00:00",76066,"76,066"
"2021-12-31 00:00:00","2021-12-31 00:00:00",114306293.39,"$114,306,293.39","2021-12-31 00:00:00",58194,"58,194"
"2022-01-01 00:00:00","2022-01-01 00:00:00",153032259.53,"$153,032,259.53","2022-01-01 00:00:00",59342,"59,342"
"2022-01-02 00:00:00","2022-01-02 00:00:00",185095361.64,"$185,095,361.64","2022-01-02 00:00:00",72558,"72,558"
"2022-01-03 00:00:00","2022-01-03 00:00:00",172131035.26,"$172,131,035.26","2022-01-03 00:00:00",76291,"76,291"
"2022-01-04 00:00:00","2022-01-04 00:00:00",177258271.93,"$177,258,271.93","2022-01-04 00:00:00",80709,"80,709"
"2022-01-05 00:00:00","2022-01-05 00:00:00",139570062.4,"$139,570,062.40","2022-01-05 00:00:00",71505,"71,505"
"2022-01-06 00:00:00","2022-01-06 00:00:00",131257409.49,"$131,257,409.49","2022-01-06 00:00:00",77932,"77,932"
"2022-01-07 00:00:00","2022-01-07 00:00:00",111146758.54,"$111,146,758.54","2022-01-07 00:00:00",68127,"68,127"
"2022-01-08 00:00:00","2022-01-08 00:00:00",141713951.85,"$141,713,951.85","2022-01-08 00:00:00",72857,"72,857"
"2022-01-09 00:00:00","2022-01-09 00:00:00",131963616.41,"$131,963,616.41","2022-01-09 00:00:00",69409,"69,409"
"2022-01-10 00:00:00","2022-01-10 00:00:00",110708171.04,"$110,708,171.04","2022-01-10 00:00:00",64630,"64,630"
"2022-01-11 00:00:00","2022-01-11 00:00:00",187096106.29,"$187,096,106.29","2022-01-11 00:00:00",81814,"81,814"
"2022-01-12 00:00:00","2022-01-12 00:00:00",189922925.7,"$189,922,925.70","2022-01-12 00:00:00",81785,"81,785"
"2022-01-13 00:00:00","2022-01-13 00:00:00",139354954.98,"$139,354,954.98","2022-01-13 00:00:00",77409,"77,409"
"2022-01-14 00:00:00","2022-01-14 00:00:00",168127673.36,"$168,127,673.36","2022-01-14 00:00:00",80096,"80,096"
"2022-01-15 00:00:00","2022-01-15 00:00:00",141165342.19,"$141,165,342.19","2022-01-15 00:00:00",78064,"78,064"
"2022-01-16 00:00:00","2022-01-16 00:00:00",149230233.77,"$149,230,233.77","2022-01-16 00:00:00",82166,"82,166"
"2022-01-17 00:00:00","2022-01-17 00:00:00",121486793.43,"$121,486,793.43","2022-01-17 00:00:00",89263,"89,263"
"2022-01-18 00:00:00","2022-01-18 00:00:00",113245327.29,"$113,245,327.29","2022-01-18 00:00:00",85950,"85,950"
"2022-01-19 00:00:00","2022-01-19 00:00:00",170862299.93,"$170,862,299.93","2022-01-19 00:00:00",94503,"94,503"
"2022-01-20 00:00:00","2022-01-20 00:00:00",164352158.51,"$164,352,158.51","2022-01-20 00:00:00",102479,"102,479"
"2022-01-21 00:00:00","2022-01-21 00:00:00",125244698.8,"$125,244,698.80","2022-01-21 00:00:00",73299,"73,299"
"2022-01-22 00:00:00","2022-01-22 00:00:00",79526699.94,"$79,526,699.94","2022-01-22 00:00:00",59798,"59,798"
"2022-01-23 00:00:00","2022-01-23 00:00:00",88233816.67,"$88,233,816.67","2022-01-23 00:00:00",65933,"65,933"
"2022-01-24 00:00:00","2022-01-24 00:00:00",90862161.05,"$90,862,161.05","2022-01-24 00:00:00",70546,"70,546"
"2022-01-25 00:00:00","2022-01-25 00:00:00",171726777.87,"$171,726,777.87","2022-01-25 00:00:00",76461,"76,461"
"2022-01-26 00:00:00","2022-01-26 00:00:00",154108247.5,"$154,108,247.50","2022-01-26 00:00:00",73673,"73,673"
"2022-01-27 00:00:00","2022-01-27 00:00:00",149428760.57,"$149,428,760.57","2022-01-27 00:00:00",78625,"78,625"
"2022-01-28 00:00:00","2022-01-28 00:00:00",149255546.38,"$149,255,546.38","2022-01-28 00:00:00",74006,"74,006"
"2022-01-29 00:00:00","2022-01-29 00:00:00",166361901,"$166,361,901.00","2022-01-29 00:00:00",69079,"69,079"
"2022-01-30 00:00:00","2022-01-30 00:00:00",184520892.64,"$184,520,892.64","2022-01-30 00:00:00",69437,"69,437"
"2022-01-31 00:00:00","2022-01-31 00:00:00",219285846.51,"$219,285,846.51","2022-01-31 00:00:00",79726,"79,726"
"2022-02-01 00:00:00","2022-02-01 00:00:00",214591008.68,"$214,591,008.68","2022-02-01 00:00:00",85919,"85,919"
"2022-02-02 00:00:00","2022-02-02 00:00:00",164307814.85,"$164,307,814.85","2022-02-02 00:00:00",88076,"88,076"
"2022-02-03 00:00:00","2022-02-03 00:00:00",140359082.31,"$140,359,082.31","2022-02-03 00:00:00",84034,"84,034"
"2022-02-04 00:00:00","2022-02-04 00:00:00",144717117.7,"$144,717,117.70","2022-02-04 00:00:00",81554,"81,554"
"2022-02-05 00:00:00","2022-02-05 00:00:00",113335882.12,"$113,335,882.12","2022-02-05 00:00:00",70281,"70,281"
"2022-02-06 00:00:00","2022-02-06 00:00:00",106552461.08,"$106,552,461.08","2022-02-06 00:00:00",71779,"71,779"
"2022-02-07 00:00:00","2022-02-07 00:00:00",180120832.23,"$180,120,832.23","2022-02-07 00:00:00",92982,"92,982"
"2022-02-08 00:00:00","2022-02-08 00:00:00",104981493.26,"$104,981,493.26","2022-02-08 00:00:00",85018,"85,018"
"2022-02-09 00:00:00","2022-02-09 00:00:00",84311051.97,"$84,311,051.97","2022-02-09 00:00:00",78118,"78,118"
"2022-02-10 00:00:00","2022-02-10 00:00:00",132851694.89,"$132,851,694.89","2022-02-10 00:00:00",94715,"94,715"
"2022-02-11 00:00:00","2022-02-11 00:00:00",92146226.16,"$92,146,226.16","2022-02-11 00:00:00",89946,"89,946"
"2022-02-12 00:00:00","2022-02-12 00:00:00",104683341.69,"$104,683,341.69","2022-02-12 00:00:00",72855,"72,855"
"2022-02-13 00:00:00","2022-02-13 00:00:00",92434996.56,"$92,434,996.56","2022-02-13 00:00:00",70324,"70,324"
"2022-02-14 00:00:00","2022-02-14 00:00:00",80225145.58,"$80,225,145.58","2022-02-14 00:00:00",74961,"74,961"
"2022-02-15 00:00:00","2022-02-15 00:00:00",97235226.13,"$97,235,226.13","2022-02-15 00:00:00",76319,"76,319"
"2022-02-16 00:00:00","2022-02-16 00:00:00",88886269.29,"$88,886,269.29","2022-02-16 00:00:00",68000,"68,000"
"2022-02-17 00:00:00","2022-02-17 00:00:00",79080421.03,"$79,080,421.03","2022-02-17 00:00:00",81948,"81,948"
"2022-02-18 00:00:00","2022-02-18 00:00:00",83786288.7,"$83,786,288.70","2022-02-18 00:00:00",84473,"84,473"
"2022-02-19 00:00:00","2022-02-19 00:00:00",68694651.63,"$68,694,651.63","2022-02-19 00:00:00",80989,"80,989"
"2022-02-20 00:00:00","2022-02-20 00:00:00",75446423.14,"$75,446,423.14","2022-02-20 00:00:00",69957,"69,957"
"2022-02-21 00:00:00","2022-02-21 00:00:00",103915194.25,"$103,915,194.25","2022-02-21 00:00:00",93267,"93,267"
"2022-02-22 00:00:00","2022-02-22 00:00:00",86417289.02,"$86,417,289.02","2022-02-22 00:00:00",80320,"80,320"
"2022-02-23 00:00:00","2022-02-23 00:00:00",117496576.75,"$117,496,576.75","2022-02-23 00:00:00",89619,"89,619"
"2022-02-24 00:00:00","2022-02-24 00:00:00",91916497.18,"$91,916,497.18","2022-02-24 00:00:00",75166,"75,166"
"2022-02-25 00:00:00","2022-02-25 00:00:00",92453380.67,"$92,453,380.67","2022-02-25 00:00:00",70423,"70,423"
