id,mining_profitability,date,block_size,median_transaction_size,transactions,top_100_percent,confirmation_time,fee_reward,hashrate,median_transaction_value,tweets,sent_addresses,google_trends,send_usd,market_cap,av_transaction_size,active_addresses,av_transaction_value,difficulty,full_name,coin
2856,,2011/02/21,,,,,,,,,,,null,,,,,,,ethereum,eth
2857,,2011/02/22,,,,,,,,,,,null,,,,,,,ethereum,eth
2858,,2011/02/23,,,,,,,,,,,null,,,,,,,ethereum,eth
2859,,2011/02/24,,,,,,,,,,,null,,,,,,,ethereum,eth
2860,,2011/02/25,,,,,,,,,,,null,,,,,,,ethereum,eth
2861,,2011/02/26,,,,,,,,,,,null,,,,,,,ethereum,eth
2862,,2011/02/27,,,,,,,,,,,null,,,,,,,ethereum,eth
2863,,2011/02/28,,,,,,,,,,,null,,,,,,,ethereum,eth
2864,,2011/03/01,,,,,,,,,,,null,,,,,,,ethereum,eth
2865,,2011/03/02,,,,,,,,,,,null,,,,,,,ethereum,eth
2866,,2011/03/03,,,,,,,,,,,null,,,,,,,ethereum,eth
2867,,2011/03/04,,,,,,,,,,,null,,,,,,,ethereum,eth
2868,,2011/03/05,,,,,,,,,,,null,,,,,,,ethereum,eth
2869,,2011/03/06,,,,,,,,,,,null,,,,,,,ethereum,eth
2870,,2011/03/07,,,,,,,,,,,null,,,,,,,ethereum,eth
2871,,2011/03/08,,,,,,,,,,,null,,,,,,,ethereum,eth
2872,,2011/03/09,,,,,,,,,,,null,,,,,,,ethereum,eth
2873,,2011/03/10,,,,,,,,,,,null,,,,,,,ethereum,eth
2874,,2011/03/11,,,,,,,,,,,null,,,,,,,ethereum,eth
2875,,2011/03/12,,,,,,,,,,,null,,,,,,,ethereum,eth
2876,,2011/03/13,,,,,,,,,,,null,,,,,,,ethereum,eth
2877,,2011/03/14,,,,,,,,,,,null,,,,,,,ethereum,eth
2878,,2011/03/15,,,,,,,,,,,null,,,,,,,ethereum,eth
2879,,2011/03/16,,,,,,,,,,,null,,,,,,,ethereum,eth
2880,,2011/03/17,,,,,,,,,,,null,,,,,,,ethereum,eth
2881,,2011/03/18,,,,,,,,,,,null,,,,,,,ethereum,eth
2882,,2011/03/19,,,,,,,,,,,null,,,,,,,ethereum,eth
2883,,2011/03/20,,,,,,,,,,,null,,,,,,,ethereum,eth
2884,,2011/03/21,,,,,,,,,,,null,,,,,,,ethereum,eth
2885,,2011/03/22,,,,,,,,,,,null,,,,,,,ethereum,eth
2886,,2011/03/23,,,,,,,,,,,null,,,,,,,ethereum,eth
2887,,2011/03/24,,,,,,,,,,,null,,,,,,,ethereum,eth
2888,,2011/03/25,,,,,,,,,,,null,,,,,,,ethereum,eth
2889,,2011/03/26,,,,,,,,,,,null,,,,,,,ethereum,eth
2890,,2011/03/27,,,,,,,,,,,null,,,,,,,ethereum,eth
2891,,2011/03/28,,,,,,,,,,,null,,,,,,,ethereum,eth
2892,,2011/03/29,,,,,,,,,,,null,,,,,,,ethereum,eth
2893,,2011/03/30,,,,,,,,,,,null,,,,,,,ethereum,eth
2894,,2011/03/31,,,,,,,,,,,null,,,,,,,ethereum,eth
2895,,2011/04/01,,,,,,,,,,,null,,,,,,,ethereum,eth
2896,,2011/04/02,,,,,,,,,,,null,,,,,,,ethereum,eth
2897,,2011/04/03,,,,,,,,,,,null,,,,,,,ethereum,eth
2898,,2011/04/04,,,,,,,,,,,null,,,,,,,ethereum,eth
2899,,2011/04/05,,,,,,,,,,,null,,,,,,,ethereum,eth
2900,,2011/04/06,,,,,,,,,,,null,,,,,,,ethereum,eth
2901,,2011/04/07,,,,,,,,,,,null,,,,,,,ethereum,eth
2902,,2011/04/08,,,,,,,,,,,null,,,,,,,ethereum,eth
2903,,2011/04/09,,,,,,,,,,,null,,,,,,,ethereum,eth
2904,,2011/04/10,,,,,,,,,,,null,,,,,,,ethereum,eth
2905,,2011/04/11,,,,,,,,,,,null,,,,,,,ethereum,eth
2906,,2011/04/12,,,,,,,,,,,null,,,,,,,ethereum,eth
2907,,2011/04/13,,,,,,,,,,,null,,,,,,,ethereum,eth
2908,,2011/04/14,,,,,,,,,,,null,,,,,,,ethereum,eth
2909,,2011/04/15,,,,,,,,,,,null,,,,,,,ethereum,eth
2910,,2011/04/16,,,,,,,,,,,null,,,,,,,ethereum,eth
2911,,2011/04/17,,,,,,,,,,,null,,,,,,,ethereum,eth
2912,,2011/04/18,,,,,,,,,,,null,,,,,,,ethereum,eth
2913,,2011/04/19,,,,,,,,,,,null,,,,,,,ethereum,eth
2914,,2011/04/20,,,,,,,,,,,null,,,,,,,ethereum,eth
2915,,2011/04/21,,,,,,,,,,,null,,,,,,,ethereum,eth
2916,,2011/04/22,,,,,,,,,,,null,,,,,,,ethereum,eth
2917,,2011/04/23,,,,,,,,,,,null,,,,,,,ethereum,eth
2918,,2011/04/24,,,,,,,,,,,null,,,,,,,ethereum,eth
2919,,2011/04/25,,,,,,,,,,,null,,,,,,,ethereum,eth
2920,,2011/04/26,,,,,,,,,,,null,,,,,,,ethereum,eth
2921,,2011/04/27,,,,,,,,,,,null,,,,,,,ethereum,eth
2922,,2011/04/28,,,,,,,,,,,null,,,,,,,ethereum,eth
2923,,2011/04/29,,,,,,,,,,,null,,,,,,,ethereum,eth
2924,,2011/04/30,,,,,,,,,,,null,,,,,,,ethereum,eth
2925,,2011/05/01,,,,,,,,,,,null,,,,,,,ethereum,eth
2926,,2011/05/02,,,,,,,,,,,null,,,,,,,ethereum,eth
2927,,2011/05/03,,,,,,,,,,,null,,,,,,,ethereum,eth
2928,,2011/05/04,,,,,,,,,,,null,,,,,,,ethereum,eth
2929,,2011/05/05,,,,,,,,,,,null,,,,,,,ethereum,eth
2930,,2011/05/06,,,,,,,,,,,null,,,,,,,ethereum,eth
2931,,2011/05/07,,,,,,,,,,,null,,,,,,,ethereum,eth
2932,,2011/05/08,,,,,,,,,,,null,,,,,,,ethereum,eth
2933,,2011/05/09,,,,,,,,,,,null,,,,,,,ethereum,eth
2934,,2011/05/10,,,,,,,,,,,null,,,,,,,ethereum,eth
2935,,2011/05/11,,,,,,,,,,,null,,,,,,,ethereum,eth
2936,,2011/05/12,,,,,,,,,,,null,,,,,,,ethereum,eth
2937,,2011/05/13,,,,,,,,,,,null,,,,,,,ethereum,eth
2938,,2011/05/14,,,,,,,,,,,null,,,,,,,ethereum,eth
2939,,2011/05/15,,,,,,,,,,,null,,,,,,,ethereum,eth
2940,,2011/05/16,,,,,,,,,,,null,,,,,,,ethereum,eth
2941,,2011/05/17,,,,,,,,,,,null,,,,,,,ethereum,eth
2942,,2011/05/18,,,,,,,,,,,null,,,,,,,ethereum,eth
2943,,2011/05/19,,,,,,,,,,,null,,,,,,,ethereum,eth
2944,,2011/05/20,,,,,,,,,,,null,,,,,,,ethereum,eth
2945,,2011/05/21,,,,,,,,,,,null,,,,,,,ethereum,eth
2946,,2011/05/22,,,,,,,,,,,null,,,,,,,ethereum,eth
2947,,2011/05/23,,,,,,,,,,,null,,,,,,,ethereum,eth
2948,,2011/05/24,,,,,,,,,,,null,,,,,,,ethereum,eth
2949,,2011/05/25,,,,,,,,,,,null,,,,,,,ethereum,eth
2950,,2011/05/26,,,,,,,,,,,null,,,,,,,ethereum,eth
2951,,2011/05/27,,,,,,,,,,,null,,,,,,,ethereum,eth
2952,,2011/05/28,,,,,,,,,,,null,,,,,,,ethereum,eth
2953,,2011/05/29,,,,,,,,,,,null,,,,,,,ethereum,eth
2954,,2011/05/30,,,,,,,,,,,null,,,,,,,ethereum,eth
2955,,2011/05/31,,,,,,,,,,,null,,,,,,,ethereum,eth
2956,,2011/06/01,,,,,,,,,,,null,,,,,,,ethereum,eth
2957,,2011/06/02,,,,,,,,,,,null,,,,,,,ethereum,eth
2958,,2011/06/03,,,,,,,,,,,null,,,,,,,ethereum,eth
2959,,2011/06/04,,,,,,,,,,,null,,,,,,,ethereum,eth
2960,,2011/06/05,,,,,,,,,,,null,,,,,,,ethereum,eth
2961,,2011/06/06,,,,,,,,,,,null,,,,,,,ethereum,eth
2962,,2011/06/07,,,,,,,,,,,null,,,,,,,ethereum,eth
2963,,2011/06/08,,,,,,,,,,,null,,,,,,,ethereum,eth
2964,,2011/06/09,,,,,,,,,,,null,,,,,,,ethereum,eth
2965,,2011/06/10,,,,,,,,,,,null,,,,,,,ethereum,eth
2966,,2011/06/11,,,,,,,,,,,null,,,,,,,ethereum,eth
2967,,2011/06/12,,,,,,,,,,,null,,,,,,,ethereum,eth
2968,,2011/06/13,,,,,,,,,,,null,,,,,,,ethereum,eth
2969,,2011/06/14,,,,,,,,,,,null,,,,,,,ethereum,eth
2970,,2011/06/15,,,,,,,,,,,null,,,,,,,ethereum,eth
2971,,2011/06/16,,,,,,,,,,,null,,,,,,,ethereum,eth
2972,,2011/06/17,,,,,,,,,,,null,,,,,,,ethereum,eth
2973,,2011/06/18,,,,,,,,,,,null,,,,,,,ethereum,eth
2974,,2011/06/19,,,,,,,,,,,null,,,,,,,ethereum,eth
2975,,2011/06/20,,,,,,,,,,,null,,,,,,,ethereum,eth
2976,,2011/06/21,,,,,,,,,,,null,,,,,,,ethereum,eth
2977,,2011/06/22,,,,,,,,,,,null,,,,,,,ethereum,eth
2978,,2011/06/23,,,,,,,,,,,null,,,,,,,ethereum,eth
2979,,2011/06/24,,,,,,,,,,,null,,,,,,,ethereum,eth
2980,,2011/06/25,,,,,,,,,,,null,,,,,,,ethereum,eth
2981,,2011/06/26,,,,,,,,,,,null,,,,,,,ethereum,eth
2982,,2011/06/27,,,,,,,,,,,null,,,,,,,ethereum,eth
2983,,2011/06/28,,,,,,,,,,,null,,,,,,,ethereum,eth
2984,,2011/06/29,,,,,,,,,,,null,,,,,,,ethereum,eth
2985,,2011/06/30,,,,,,,,,,,null,,,,,,,ethereum,eth
2986,,2011/07/01,,,,,,,,,,,null,,,,,,,ethereum,eth
2987,,2011/07/02,,,,,,,,,,,null,,,,,,,ethereum,eth
2988,,2011/07/03,,,,,,,,,,,null,,,,,,,ethereum,eth
2989,,2011/07/04,,,,,,,,,,,null,,,,,,,ethereum,eth
2990,,2011/07/05,,,,,,,,,,,null,,,,,,,ethereum,eth
2991,,2011/07/06,,,,,,,,,,,null,,,,,,,ethereum,eth
2992,,2011/07/07,,,,,,,,,,,null,,,,,,,ethereum,eth
2993,,2011/07/08,,,,,,,,,,,null,,,,,,,ethereum,eth
2994,,2011/07/09,,,,,,,,,,,null,,,,,,,ethereum,eth
2995,,2011/07/10,,,,,,,,,,,null,,,,,,,ethereum,eth
2996,,2011/07/11,,,,,,,,,,,null,,,,,,,ethereum,eth
2997,,2011/07/12,,,,,,,,,,,null,,,,,,,ethereum,eth
2998,,2011/07/13,,,,,,,,,,,null,,,,,,,ethereum,eth
2999,,2011/07/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3000,,2011/07/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3001,,2011/07/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3002,,2011/07/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3003,,2011/07/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3004,,2011/07/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3005,,2011/07/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3006,,2011/07/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3007,,2011/07/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3008,,2011/07/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3009,,2011/07/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3010,,2011/07/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3011,,2011/07/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3012,,2011/07/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3013,,2011/07/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3014,,2011/07/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3015,,2011/07/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3016,,2011/07/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3017,,2011/08/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3018,,2011/08/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3019,,2011/08/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3020,,2011/08/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3021,,2011/08/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3022,,2011/08/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3023,,2011/08/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3024,,2011/08/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3025,,2011/08/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3026,,2011/08/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3027,,2011/08/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3028,,2011/08/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3029,,2011/08/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3030,,2011/08/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3031,,2011/08/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3032,,2011/08/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3033,,2011/08/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3034,,2011/08/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3035,,2011/08/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3036,,2011/08/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3037,,2011/08/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3038,,2011/08/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3039,,2011/08/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3040,,2011/08/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3041,,2011/08/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3042,,2011/08/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3043,,2011/08/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3044,,2011/08/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3045,,2011/08/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3046,,2011/08/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3047,,2011/08/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3048,,2011/09/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3049,,2011/09/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3050,,2011/09/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3051,,2011/09/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3052,,2011/09/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3053,,2011/09/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3054,,2011/09/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3055,,2011/09/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3056,,2011/09/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3057,,2011/09/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3058,,2011/09/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3059,,2011/09/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3060,,2011/09/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3061,,2011/09/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3062,,2011/09/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3063,,2011/09/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3064,,2011/09/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3065,,2011/09/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3066,,2011/09/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3067,,2011/09/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3068,,2011/09/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3069,,2011/09/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3070,,2011/09/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3071,,2011/09/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3072,,2011/09/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3073,,2011/09/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3074,,2011/09/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3075,,2011/09/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3076,,2011/09/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3077,,2011/09/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3078,,2011/10/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3079,,2011/10/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3080,,2011/10/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3081,,2011/10/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3082,,2011/10/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3083,,2011/10/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3084,,2011/10/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3085,,2011/10/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3086,,2011/10/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3087,,2011/10/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3088,,2011/10/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3089,,2011/10/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3090,,2011/10/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3091,,2011/10/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3092,,2011/10/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3093,,2011/10/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3094,,2011/10/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3095,,2011/10/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3096,,2011/10/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3097,,2011/10/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3098,,2011/10/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3099,,2011/10/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3100,,2011/10/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3101,,2011/10/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3102,,2011/10/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3103,,2011/10/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3104,,2011/10/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3105,,2011/10/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3106,,2011/10/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3107,,2011/10/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3108,,2011/10/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3109,,2011/11/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3110,,2011/11/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3111,,2011/11/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3112,,2011/11/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3113,,2011/11/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3114,,2011/11/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3115,,2011/11/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3116,,2011/11/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3117,,2011/11/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3118,,2011/11/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3119,,2011/11/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3120,,2011/11/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3121,,2011/11/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3122,,2011/11/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3123,,2011/11/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3124,,2011/11/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3125,,2011/11/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3126,,2011/11/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3127,,2011/11/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3128,,2011/11/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3129,,2011/11/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3130,,2011/11/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3131,,2011/11/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3132,,2011/11/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3133,,2011/11/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3134,,2011/11/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3135,,2011/11/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3136,,2011/11/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3137,,2011/11/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3138,,2011/11/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3139,,2011/12/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3140,,2011/12/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3141,,2011/12/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3142,,2011/12/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3143,,2011/12/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3144,,2011/12/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3145,,2011/12/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3146,,2011/12/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3147,,2011/12/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3148,,2011/12/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3149,,2011/12/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3150,,2011/12/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3151,,2011/12/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3152,,2011/12/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3153,,2011/12/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3154,,2011/12/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3155,,2011/12/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3156,,2011/12/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3157,,2011/12/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3158,,2011/12/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3159,,2011/12/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3160,,2011/12/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3161,,2011/12/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3162,,2011/12/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3163,,2011/12/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3164,,2011/12/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3165,,2011/12/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3166,,2011/12/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3167,,2011/12/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3168,,2011/12/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3169,,2011/12/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3170,,2012/01/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3171,,2012/01/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3172,,2012/01/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3173,,2012/01/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3174,,2012/01/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3175,,2012/01/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3176,,2012/01/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3177,,2012/01/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3178,,2012/01/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3179,,2012/01/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3180,,2012/01/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3181,,2012/01/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3182,,2012/01/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3183,,2012/01/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3184,,2012/01/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3185,,2012/01/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3186,,2012/01/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3187,,2012/01/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3188,,2012/01/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3189,,2012/01/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3190,,2012/01/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3191,,2012/01/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3192,,2012/01/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3193,,2012/01/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3194,,2012/01/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3195,,2012/01/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3196,,2012/01/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3197,,2012/01/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3198,,2012/01/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3199,,2012/01/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3200,,2012/01/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3201,,2012/02/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3202,,2012/02/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3203,,2012/02/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3204,,2012/02/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3205,,2012/02/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3206,,2012/02/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3207,,2012/02/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3208,,2012/02/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3209,,2012/02/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3210,,2012/02/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3211,,2012/02/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3212,,2012/02/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3213,,2012/02/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3214,,2012/02/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3215,,2012/02/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3216,,2012/02/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3217,,2012/02/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3218,,2012/02/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3219,,2012/02/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3220,,2012/02/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3221,,2012/02/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3222,,2012/02/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3223,,2012/02/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3224,,2012/02/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3225,,2012/02/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3226,,2012/02/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3227,,2012/02/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3228,,2012/02/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3229,,2012/02/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3230,,2012/03/01,,,,,,,,,,,null,,,,,,,ethereum,eth
